"URL"
"https://www.nseindia.com/content/equities/EQUITY_L.csv"
"https://www.nseindia.com/content/equities/IDR_W9.csv"
"https://www.nseindia.com/content/equities/PREF.csv"
"https://www.nseindia.com/content/equities/DEBT.csv"
"https://www.nseindia.com/content/equities/WARRANT.csv"
"https://www.nseindia.com/content/equities/mf_close-end.csv"
"https://www.nseindia.com/content/equities/eq_ilseclist.csv"
"https://www.nseindia.com/content/equities/eq_etfseclist.csv"
"https://www.nseindia.com/content/equities/namechange.csv"
"https://www.nseindia.com/content/equities/symbolchange.csv"
"https://www.nseindia.com/content/equities/Securities_trade.xls"
